Domain,Having_@_symbol,Having_IP,Path,Prefix_suffix_separation,Protocol,Redirection_//_symbol,Sub_domains,URL_Length,age_domain,dns_record,domain_registration_length,http_tokens,label,statistical_report,tiny_url,web_traffic
www9.kinghost.com,0,0,/fetish/hentaibee/,0,http,0,0,0,2,0,2,0,0,0,1,0
pradochaui.com.br,0,0,/criptografado1/index1.php,0,http,0,2,0,1,0,1,0,1,1,0,1
websitebuilder102.website.com,0,0,/ITservice1/,0,http,0,0,0,0,0,1,0,1,0,0,0
www.shelltoys.com,0,0,/speaking_clock/,0,http,0,0,0,0,0,1,0,0,0,0,1
mygosecure.com,0,0,/,0,http,0,0,1,0,0,1,0,1,0,0,1
promocaorecar.ga,0,0,/zn/info.php,0,http,0,0,0,1,0,1,0,1,1,0,1
www.apprenticeschool.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,1
www.pagearnold.co.uk,0,0,/,0,http,0,2,0,1,1,1,0,0,1,0,1
www.parrotsinternational.org,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.emba.uvm.edu,0,0,/~cooke/,0,http,0,2,0,1,0,1,0,0,0,0,0
click.waw.pl,0,0,/mas678ben,0,http,0,0,0,0,0,1,0,1,0,0,1
rattikagmr.in,0,0,/cjf/neeew/new%20outlook/,0,https,0,0,0,1,0,1,0,1,0,0,1
www.apple2api.com,0,0,/indexx.html,0,http,0,2,0,1,1,1,0,1,1,0,1
fb-safety-system2017.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
www.sping-doo.si,0,0,/Site_Seguro/www/Santander.com/br/Cliente=ID=/,1,http,0,2,2,1,0,1,0,1,0,0,2
www.realonlinemarketing.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.jmate.com,0,0,/home.html,0,http,0,2,0,0,0,1,0,0,0,0,1
www.sciencemag.org,0,0,/cgi/content/abstract/1114103,0,http,0,0,2,0,0,0,0,0,0,0,0
www.mtnsys.com,0,0,/pages/atomicclock.htm,0,http,0,2,0,1,1,1,0,0,0,0,2
hitcomedy.com,0,0,/index.html,0,http,0,0,0,0,0,1,0,0,1,0,1
www.kenyabirds.org.uk,0,0,/tinker-rf.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
mygosecure.com,0,0,/,0,http,0,0,1,0,0,1,0,1,0,0,1
asa-direct.ru,0,0,/bitrix/updates/servi/fr/doss/,1,http,0,0,0,0,0,1,0,1,0,0,2
last-warning-fb113.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
www.post-gazette.com,0,0,/magazine/19990223voicetalent1.asp,1,http,0,2,2,0,0,1,0,0,0,0,0
michiganlegacyrun.org,0,0,/wp-includes/images/media/docs/f9a9ed0650facc5c38a2e610e70531cc/,0,http,0,0,1,2,0,2,0,1,1,0,1
www.spookytoms.com,0,0,/paul_frees_tribute.html,0,http,0,2,0,0,0,1,0,0,0,0,1
www.uvm.edu,0,0,/~geogclub/,0,http,0,0,0,1,0,1,0,0,0,0,0
vermolicas.for-our.info,0,0,/hescientiststravelled/ontworesearchvessels/almostkilometresfrom/ichangtothenearbyhree/loginfile/foo-autenticazione.php,1,http,0,2,1,1,0,1,0,1,1,0,1
www.livinglegendsltd.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
safety-check-28365.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
www.angelfire.com,0,0,/poetry/nicolesstories/,0,http,0,0,0,0,0,0,0,0,0,0,0
www.aaceinc.org,0,0,/pages/breeds/him.htm,0,http,0,2,0,0,0,1,0,0,0,0,2
m.facebook.com------------------login-secured.liraon.com,0,0,/sign_in.htm,1,http,0,1,2,0,0,1,0,1,0,0,1
www.nenature.com,0,0,/downywoodpecker.htm,0,http,0,2,0,0,0,0,0,0,0,0,2
www.cfainc.org,0,0,/breeds/profiles/persian-him.html,0,http,0,2,2,0,0,0,0,0,0,0,1
us.imdb.com,0,0,/name/nm0308744/,0,http,0,0,0,2,0,2,0,0,0,0,0
www.sunstreamcats.com,0,0,/,0,http,0,0,0,1,1,1,0,0,1,0,1
www.logodesignonline.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.uvm.edu,0,0,/~goodrich/,0,http,0,0,0,1,0,1,0,0,0,0,0
yahoo.co.in,0,0,/email_open_log_pic.php,0,http,0,2,1,1,0,1,0,1,0,0,2
www.project36.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,1
cop.com.pe,0,0,/wp-content/adobee/adobe.php,0,http,0,2,0,1,1,1,0,1,0,0,1
www.desertsportswear.com,0,0,/bankofamerica.com/,0,http,0,2,0,0,0,1,0,1,0,0,1
www.cavazosengineering.com,0,0,/cgi-bin./microsoft/,0,http,0,2,0,0,0,1,0,1,0,0,2
www.somme.no,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,1
www.becks-cats.com,0,0,,1,http,0,0,0,1,1,1,0,0,1,0,1
www.cruelangel.net,0,0,/divinitas/,0,http,0,0,0,1,1,1,0,0,1,0,1
d662653.u-telcom.net,0,0,/ggg/ayo1/,1,http,0,0,0,0,0,1,0,1,0,0,2
www.bluemacaws.org,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.geocities.com,0,0,/himicats/,0,http,0,0,0,2,0,2,0,0,0,0,2
www.uvm.edu,0,0,/~aaeo/,0,http,0,0,0,1,0,1,0,0,0,0,0
news.toonzone.net,0,0,/2000/oct/27/hearing_voices.php,0,http,0,2,2,0,0,0,0,0,0,0,0
brimkers.com,0,0,/ausinvcontracts/ms/al.php,0,http,0,0,0,1,1,1,0,1,1,0,1
karikari.com.br,0,0,/wa_gallery/,0,http,0,0,0,1,0,1,0,1,0,0,1
www.stickyeyes.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.relaxseo.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
deltaseguridadbolivia.com,0,0,/img/public/,0,http,0,0,0,0,0,1,0,1,1,0,1
studycanberra.com,0,0,/boaa/step2.html,0,http,0,0,0,2,0,2,0,1,0,0,1
toplomashinex.com,0,0,/wp-includes/SimplePie/XML/Declaration/hua.htm,0,http,0,0,2,0,0,0,0,1,0,1,1
www.serkworks.com,0,0,/roommates/index.htm,0,http,0,2,0,0,0,1,0,0,0,0,2
www.themakers.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,1
michiganlegacyrun.org,0,0,/wp-includes/images/media/docs/ecf6e39f4c4c31ce30a7ab3b73013d63/,0,http,0,0,1,2,0,2,0,1,1,0,1
www.geocities.com,0,0,/fuzzy_britches1/fuzzybritches.html,0,http,0,2,2,2,0,2,0,0,0,0,2
rumscott.homestead.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
almihrab.com.my,0,0,/dhl/adobelatest/adobe/,0,http,0,0,0,1,1,1,0,1,1,0,1
hatchedtoflyfree.org,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
bakekapw2.com,0,0,/FOC.php,0,http,0,0,0,1,1,1,0,1,1,0,1
www.uvm.edu,0,0,/snr/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.cnubooks.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
www.dangilvezan.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.agrinvt.org,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
amazon-check-81.de-support.ru,0,0,/vetos/anmelden.php,1,http,0,2,1,1,0,1,0,1,1,0,1
www.uvm.edu,0,0,/~epscor/,0,http,0,0,0,1,0,1,0,0,0,0,0
zogheb.com,0,0,/tooo/index_1.html,0,http,0,0,0,0,0,1,0,1,0,0,1
www.iei.net,0,0,/~bkos1/velneko.htm,0,http,0,2,0,0,0,1,0,0,1,0,1
groups.yahoo.com,0,0,/group/lilypetalsandfallendewdrops/,0,http,0,0,2,2,0,2,0,0,0,0,0
www.chevysportsman.com,0,0,/xxxxx/Aol/aol.htm,0,http,0,2,0,2,0,2,0,1,0,0,2
yeusinhly.com.vn,0,0,/t.php,0,http,0,2,0,1,1,1,0,1,0,0,1
innoscript.nl,0,0,/paypal-customer/webapps/c74b1/websrc,0,http,0,0,2,1,0,1,0,1,1,0,1
nzbirds.com,0,0,/birds/antipodesparakeet.html,0,http,0,0,0,0,0,0,0,0,0,0,2
www.blueyed.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.uvm.edu,0,0,/~cntrllrs/,0,http,0,0,0,1,0,1,0,0,0,0,0
cover-acct789345.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
scs-network.com,0,0,/umpi/eba.html,1,http,0,0,0,0,0,0,0,1,0,0,2
www.pennvid.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,1
www.himalayan.org,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
promotion-smart.com,0,0,/iphone5s.html,1,http,0,0,0,1,1,1,0,1,1,1,1
pages-5508.hol.es,0,0,/log1.php,1,http,0,2,0,1,1,1,0,1,1,0,1
library.uvm.edu,0,0,/dana/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~plan/,0,http,0,0,0,1,0,1,0,0,0,0,0
masterpremiopravoce.esy.es,0,0,/index7/cadastro/registro.php,0,http,0,2,2,1,1,1,0,1,1,0,1
bit.ly,0,0,/2pxbgJo,0,http,0,0,0,1,0,1,0,1,0,1,0
www.thincgrafx.com,0,0,/,0,http,0,0,0,1,1,1,0,0,1,1,1
ibc.hbw.com,0,0,/ibc/phtml/familia.phtml,0,http,0,2,2,0,0,0,0,0,0,0,2
j8x.96.lt,0,0,/f/,0,http,0,0,0,1,0,1,0,1,1,0,0
www.ranks.nl,0,0,/consultancy/,0,http,0,0,0,1,0,1,0,0,0,0,2
www.uvm.edu,0,0,/health/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.fws.gov,0,0,/ivorybill/,0,http,0,0,0,1,0,1,0,0,0,0,0
paulmaple.co.uk,0,0,/media/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.uvm.edu,0,0,/~access/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.rpoint.com,0,0,/pp/alarm-pro.aspx,0,http,0,2,0,0,0,1,0,0,0,1,1
www.lhndemo.com,0,0,/wp-css/update.html,0,http,0,2,0,1,1,1,0,1,1,0,1
livewellprojects.com,0,0,/bay/T/Y1.html,0,http,0,0,0,0,0,1,0,1,0,0,1
www.mastercardpromocao.16mb.com,0,0,/registro.php,0,http,0,1,0,0,0,0,0,1,1,0,1
www.liquidgeneration.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.angelfire.com,0,0,/goth/doujinshi_rapture/,0,http,0,0,0,0,0,0,0,0,0,0,0
www.submitnet.net,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.nenature.com,0,0,/northernflicker.htm,0,http,0,2,0,0,0,0,0,0,0,0,2
fgtsconsultainativos.com,0,0,/inter/web/,0,http,0,0,0,0,1,1,0,1,1,0,1
www.hentaigameszone.com,0,0,,0,http,0,0,0,2,0,2,0,0,0,0,1
www.submittoday.com,0,0,/,0,http,0,0,0,0,0,1,0,0,1,0,1
www.graphicsillustrated.com,0,0,,0,http,0,0,0,2,0,2,0,0,0,0,1
www.nanotechnopolis.com,0,0,/validdocument/,0,http,0,0,0,0,0,1,0,1,0,0,1
www.srosoftware.com,0,0,/sro_bc.htm,0,http,0,2,0,0,0,1,0,0,0,0,1
www.hoursandminutes.com,0,0,/,0,http,0,0,0,2,0,0,0,0,0,0,1
www.skipechert.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,1,2
www.rjbstudio.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
banorte-rs.com,0,0,/JKKUIGH/HJ6GHKH/HGJ65/FGG5J/NG43/N5DF/NB4F/NH54/HN4/N5GG/H44H/N66G/J55G/,1,http,0,0,1,1,0,1,0,1,1,0,1
michiganlegacyrun.org,0,0,/wp-includes/images/media/docs/66ec98fade446a1d5aaee83ecca64008/,0,http,0,0,1,2,0,2,0,1,1,0,1
logs.en-action.com,0,0,/accounts-login-confirmphp/,1,http,0,0,0,1,1,1,0,1,1,0,1
classified38.ir,0,0,/pedro/avast-verified-secured-shared-files-2017/document.php,0,http,0,0,1,1,0,1,0,1,1,0,1
www.blindruckus.com,0,0,,0,http,0,0,0,1,1,1,0,0,1,0,1
kisancats.com,0,0,/,0,http,0,0,0,1,1,1,0,0,1,0,1
caixa.suportedeconsultafgtsliberado.com,0,0,/consulta9104336/index.php,0,http,0,2,1,0,0,1,0,1,1,0,1
cover-acct76483.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
www.uvm.edu,0,0,/~cnhs/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.unitedacademics.org,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
www.reelradio.com,0,0,/gifts/frees.html,0,http,0,2,0,0,0,1,0,0,0,0,2
consultasaldossl.com,0,0,,0,http,0,0,0,0,0,1,0,1,1,0,1
cover-acct6445.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
hibbfamily.com,0,0,/wp-admin/%5b%5d/7129188770da3d33ef3c4f12317e5c20/,0,http,0,0,2,1,1,1,0,1,1,0,1
ring-my-bell.com,0,0,/secure/nn/nn/,1,http,0,0,0,0,0,0,0,1,0,0,1
www.freedomsoftware.net,0,0,/notebook.html,0,http,0,2,0,2,0,2,0,0,0,0,1
www.cosmik.com,0,0,/aa-october99/stan_freberg.html,0,http,0,2,0,0,0,1,0,0,0,0,2
www.uvm.edu,0,0,/~compor/,0,http,0,0,0,1,0,1,0,0,0,0,0
email.windwardalerts.com,0,0,/c/eJxtjjFvwyAQhX-NvVQgOIMhA0PSONkytNkrfJDElR0sjGX535eokoeqy9Ppe_fuHZp1Ny596Yyzddti2RlgXDHJgEMluaZVrYEKCVpQLvXppJtDIdjSPd1io7O9j2miGIbyYQA1olOtUO1NWkThAVSrdrVAjnizZW_-yUXz7WNc6RAeMV8O0d_Dc0o2eerdXA4rwXlKYSDOJmsKdSgAPprzcX9t8lRU-6z555pwIFy_MZVRJbOApOy1Ae9Z7zHM41fntgjfrOSHsc91m6t--Wdzuf5tUYRJwuCF1PEHscdZow,0,http,0,0,1,0,0,1,0,1,0,0,2
gispi.in,0,0,/serv/update.account.online/,0,http,0,2,0,1,0,1,0,1,0,0,1
godzanointed4him.homestead.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.vortex.com,0,0,/av.html,0,http,0,2,0,0,0,0,0,0,0,1,2
www.naru.20m.com,0,0,,0,http,0,2,0,0,0,0,0,0,0,0,2
www.scoreyourexback.com,0,0,/aol.net/www.aol.com/,0,http,0,1,0,2,0,2,0,1,0,0,1
ts4.96.lt,0,0,/i/,0,http,0,0,0,1,0,1,0,1,1,0,0
www.siclogistics.com,0,0,/hb.htm,0,http,0,2,0,0,0,1,0,1,0,0,2
www.emuck.com:3000,0,0,/archive/egan.html,0,http,0,2,0,1,0,1,0,0,1,0,1
us.imdb.com,0,0,/name/nm0281486/,0,http,0,0,0,2,0,2,0,0,0,0,0
wildfor.life,0,0,/share/139/html/dfvAGds/doc147/74353cee37c9ecb6a451bc954bafca10/,0,https,0,0,1,1,1,1,0,1,0,0,2
home.insightbb.com,0,0,/~bastshaman/index.html,0,http,0,2,0,2,0,2,0,0,0,0,2
asesoresvelfit.com,0,0,/media/datacredito.co/,0,http,0,0,0,0,0,1,0,1,0,1,1
hotshift.tripod.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
us.imdb.com,0,0,/name/nm0304000/,0,http,0,0,0,2,0,2,0,0,0,0,0
medicareindiana.com,0,0,/wp-includes/js/autoexcel/excel/excel.php,0,http,0,2,1,0,0,1,0,1,0,0,1
nerf-herders-anonymous.net,0,0,/patfraley.html,1,http,0,0,0,0,0,1,0,0,0,0,1
www.uvm.edu,0,0,/~ospuvm/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.sailbourne.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.philipperaimbault.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,1,1
www.goutokuji.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
getthelps-recoveri-disables.esy.es,0,0,/confirmations/index.html,1,http,0,2,2,1,1,1,0,1,1,0,1
cmfidouala.org,0,0,/jsdhkjhjdf/cgi-bin/image.htm,0,http,0,0,0,2,0,2,0,1,0,0,1
www.raspberrymarketing.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
karuniabinainsani-16.co.id,0,0,/wp-includes/dev24/home/confirm.php,1,http,0,2,2,1,1,1,0,1,1,0,1
www.dvdtalk.com,0,0,/dvdsavant/s74frees.html,0,http,0,2,0,0,0,1,0,0,0,0,0
tauruswelding.com,0,0,/apply/eg/dg/wet/gfb/domain/pvtverify_clnt/index2.php,0,http,0,1,1,2,0,2,0,1,0,0,1
kingsupteded.com,0,0,/squarespace/squar/KE11Y/,0,http,0,0,0,1,1,1,0,1,1,0,1
hatchedtoflyfree.homestead.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.emba.uvm.edu,0,0,/~burgmeie/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.birdguides.com,0,0,/species/species.asp,0,http,0,2,2,0,0,2,0,0,0,0,2
home19.inet.tele.dk,0,0,/teahs/,0,http,0,2,0,0,0,1,0,0,1,0,2
www.macawlanding.org,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.atsync.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
www.loree-nelson.com,0,0,,1,http,0,0,0,0,0,0,0,0,0,0,1
vbly.us,0,0,/2qtk,0,http,0,0,0,0,0,1,0,1,0,0,2
Summerseason.tavapirts.lv,0,0,/dpp/index.html,0,http,0,2,0,1,0,1,0,1,1,0,2
tinyurl.com,0,0,/n8g7wy8,0,http,0,0,0,0,0,0,0,1,0,1,0
www.justpiddlinboutique.com,0,0,/win/image.htm,0,http,0,2,0,2,0,1,0,1,0,0,1
alphasolutions.com.pk,0,0,/dl/054d01b/login.html,0,http,0,2,1,1,1,1,0,1,0,0,1
www.uvm.edu,0,0,/~histpres,0,http,0,0,0,1,0,1,0,0,0,0,0
www.springcreeksoftware.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.birdlife.org,0,0,/datazone/species/index.html,0,http,0,1,1,0,0,1,0,0,0,0,2
mkt-santa.000webhostapp.com,0,0,/app/dados.php,1,https,0,2,0,0,0,0,0,1,0,0,0
www.nymews.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,2
www.naturia.per.sg,0,0,/buloh/birds/copsychus_saularis.htm,0,http,0,1,2,0,0,1,0,0,0,0,2
unauthorizd.newebpage.com,0,0,/webapps/66fbf/,0,http,0,0,0,0,0,1,0,1,1,0,1
www.samanesang.com,0,0,/wp-content/themes/PDF/PDF/login.htm,0,http,0,2,2,1,1,1,0,1,1,0,1
fb-securityloginfo405txt.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
fractus.com,0,0,/pessoa_fisica_maio05/atendimento_pessoa_fisica/atualizar/index1.php,0,http,0,0,1,0,0,0,0,1,0,0,2
support1213112.hol.es,0,0,/log.php,0,http,0,2,0,1,1,1,0,1,1,0,1
lilistephens.com,0,0,/2017/5634/,0,http,0,0,0,2,0,1,0,1,0,0,1
www.asahi-net.or.jp,0,0,/~uz9y-ab/yaoicomic.htm,1,http,0,1,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~uvmaz/,0,http,0,0,0,1,0,1,0,0,0,0,0
home1.gte.net,0,0,/dgl1/pelican.html,0,http,0,2,0,2,0,2,0,0,0,0,2
anywayrocks.org,0,0,/cas.html,0,http,0,0,0,1,0,1,0,1,1,0,1
www.cordobauniversity.org,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.uvm.edu,0,0,/~wruv/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.transmediaproject.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,1,1
netibesanta.esy.es,0,0,/,0,http,0,0,0,1,1,1,0,1,1,0,1
www.submitawebsite.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.parrottastudio.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,1
acct-recover67868.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
www.rayslab.com,0,0,/atomic_clock/atomic_clock.html,0,http,0,2,0,2,0,1,0,0,1,0,1
orchard.uvm.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,0
matchphotos021.96.lt,0,0,/index.htm,0,http,0,2,0,1,0,1,0,1,1,0,0
www.loginor.qc.ca,0,0,/index_e.html,0,http,0,1,0,0,0,1,0,0,0,0,1
nzbirds.com,0,0,/birds/bluepetrel.html,0,http,0,0,0,0,0,0,0,0,0,0,2
primelog.amzweb.com.br,1,0,/image/flags/sss/alibaba/index.php,0,http,0,1,1,1,0,1,0,1,1,0,1
consultar-fgts.com,0,0,/1index.php,1,http,0,0,0,0,0,1,0,1,1,0,1
mobile-free.kofoed-fr.com,0,0,/Compte/93843687342927348376/8325682376834768237648/92029/d8cd1/moncompte/index.php,1,http,0,2,1,1,1,1,0,1,1,0,1
www.stepforth.com,0,0,,0,http,0,0,0,0,1,1,0,0,0,0,2
nnconsultoria.com.br,0,0,/Atendimento.Pessoa.Fisica26/atendimento_pessoa_fisica/criptografado/index1.php,0,http,0,1,1,1,0,1,0,1,0,0,1
shop.luigibaldo.com,0,0,/cloud/logintoyouraccount.securebilling/mi/index/web/,0,http,0,2,1,0,0,0,0,1,0,0,2
safety-acct-003342.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,0,1,0,1,1,0,1
www.nepa.gov.jm,0,0,/yourenv/biodiversity/species/black_billed.htm,0,http,0,1,2,1,0,1,0,0,0,0,2
www.ivorybills.blogspot.com,0,0,/,0,http,0,2,0,1,1,1,0,0,0,1,2
www.uvm.edu,0,0,/~arch/,0,http,0,0,0,1,0,1,0,0,0,0,0
meowmeowmugs.com,0,0,/nccx7ak/index.htm,0,http,0,0,0,0,0,1,0,1,1,0,1
fgtscontasinativas.online,0,0,/home,0,http,0,0,0,1,1,1,0,1,1,0,1
www.visionsoundcomm.com,0,0,,0,http,0,0,0,0,1,0,0,0,0,0,1
www.taremeparadise.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,2
www.uvm.edu,0,0,/~ohpr/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/snr/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~oacm/,0,http,0,0,0,1,0,1,0,0,0,0,0
wickedsickness.com,0,0,/gb/tracking.php,0,http,0,0,0,1,1,1,0,1,1,0,1
ioannasakellaraki.com,0,0,/log/,0,http,0,0,0,0,0,1,0,1,0,0,1
store2.apple.ch.email-forwarding.webstore.websis.info,0,0,/sp/,1,http,0,1,2,0,0,1,0,1,1,0,1
www.internetdump.com,0,0,/users/pornographite/index1.html,0,http,0,2,2,0,0,1,0,0,0,0,1
www.emba.uvm.edu,0,0,/~snapp/,0,http,0,2,0,1,0,1,0,0,0,0,0
httpssicredi.esy.es,0,0,/servico/sicredi/validarclientes/mobi/index.php,0,http,0,2,2,1,1,1,1,1,1,0,1
www.formget.com,0,0,/app/forms/view/RQcc-246023,0,http,0,0,0,0,0,1,0,1,0,1,0
freenligne.com,0,0,/free-mobile/free/user_id-5906fa791243e-738/,0,http,0,0,2,1,1,1,0,1,1,0,1
usbank-auth37code.esy.es,0,0,/USDB/Home/home/auth/,1,http,0,0,0,1,1,1,0,1,1,0,1
cic.com.jo,0,0,/libraries/openid/Auth/OpenID/system/login.php,0,http,0,1,1,1,0,1,0,1,0,0,2
en.wikipedia.org,0,0,/wiki/cisticolidae,0,http,0,0,0,2,0,2,0,0,0,0,0
w-reia.com,0,0,/suntitle/new.php,1,http,0,0,1,1,1,1,0,1,1,0,1
www.uvm.edu,0,0,/~catcard/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.fws.gov,0,0,/midway/brbo.html,0,http,0,2,0,1,0,1,0,0,0,0,0
fangtasiaphonesex.com,0,0,/Godsgrace/Dropfile/,0,http,0,0,0,0,0,1,0,1,0,1,1
www.borealforest.org,0,0,/world/birds/short_tailed_shearwater.htm,0,http,0,2,2,0,0,0,0,0,0,0,2
bigrichpoems.com,0,0,/doz/filewords/,0,http,0,0,0,0,0,1,0,1,0,0,1
www.searchengineserious.co.uk,0,0,/,0,http,0,2,0,0,0,1,0,0,0,0,1
30horasdigital.myvnc.com,0,0,/30horasdigitalmodulodesegurancafeitoparavoce/,0,http,0,0,1,1,1,1,0,1,1,0,1
zovermedical.com.sa,0,0,/blessed/aptgd/,0,http,0,0,0,1,0,1,0,1,0,0,1
olenelife.com,0,0,/sessions/paypal/,0,http,0,0,1,0,0,0,0,1,0,0,2
www.arthurgrosset.com,0,0,/sabirds/slaty-cappedshrike-vireo.html,0,http,0,2,2,2,0,2,0,0,0,1,2
verifyonline.live,0,0,/new/hass/e175e0395a5fcceb980485ac37f043f1/login.html,0,https,0,0,1,1,1,1,0,1,1,0,1
www.cfainc.org,0,0,/breeds/profiles/articles/japanese.html,0,http,0,2,2,0,0,0,0,0,0,0,1
depatmens-recons002.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
www.uvm.edu,0,0,/~crvt/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.neseabirds.com,0,0,/shearcory.htm,0,http,0,2,0,2,0,0,0,0,0,0,2
arachnoid.reverie-noire.com,0,0,/,1,http,0,0,0,0,0,1,0,0,1,0,1
103.236.137.117,0,1,/caixa.gov.br/pages/inter/,0,http,0,1,0,1,0,1,0,1,0,0,1
www.freedomsoftware.net,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
loadingspeacceasy.atwebpages.com,0,0,/update-payment.php,0,http,0,2,2,2,0,2,0,1,0,0,1
www.ezoutliner.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.doclivingston.com,0,0,,0,http,0,0,0,2,0,2,0,0,0,0,1
page.app15.in,0,0,/themeset1_2015-08-07-11-24-38/app/y/index.htm,0,http,0,2,2,1,0,1,0,1,0,0,1
onlin-info-alert-sys-01.esy.es,0,0,/us/Home/62i83dr26j,1,http,0,0,2,1,1,1,0,1,1,0,1
e.webring.com,0,0,/hub,0,http,0,0,2,0,0,0,0,0,0,0,2
studycanberra.com,0,0,/boaa/step1.html,0,http,0,0,0,2,0,2,0,1,0,0,1
www.uvm.edu,0,0,/~sacon/,0,http,0,0,0,1,0,1,0,0,0,0,0
activation-locked-help17.16mb.com,0,0,/help-fb/fb.mobile/index.php,1,http,0,1,2,0,0,0,0,1,1,0,1
www.arthurgrosset.com,0,0,/sabirds/rufous-browed%20peppershrike.html,0,http,0,2,2,2,0,2,0,0,0,1,2
www.rankhigh.net,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
www.uvm.edu,0,0,/academics/catalogue2006-07/,0,http,0,0,0,1,0,1,0,0,0,0,0
patfraley.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
forryscountrystore.com,0,0,/wp-content/gallery/dpbx/,0,http,0,0,2,0,0,1,0,1,0,0,2
academica.pt,0,0,/U/mail.htm,0,http,0,0,0,1,1,1,0,1,0,0,2
